,p1_win
11949,0
11950,1
11951,0
11952,1
11953,0
11954,1
11955,0
11956,1
11957,0
11958,1
11959,0
11960,1
11961,0
11962,1
11963,0
11964,1
11965,0
11966,1
11967,0
11968,1
11969,0
11970,1
11971,0
11972,1
11973,0
11974,1
11975,0
11976,1
11977,0
11978,1
11979,0
11980,0
11981,1
11982,0
11983,1
11984,0
11985,1
11986,0
11987,1
11988,0
11989,1
11990,0
11991,1
11992,0
11993,1
11994,0
11995,1
11996,0
11997,1
11998,0
11999,1
12000,0
12001,1
12002,0
12003,1
12004,0
12005,1
12006,0
12007,0
12008,1
12009,0
12010,1
12011,0
12012,1
12013,0
12014,1
12015,0
12016,1
12017,0
12018,1
12019,0
12020,1
12021,0
12022,1
12023,0
12024,1
12025,0
12026,1
12027,0
12028,1
12029,0
12030,1
12031,0
12032,1
12033,0
12034,1
12035,0
12036,1
12037,0
12038,1
12039,0
12040,1
12041,0
12042,1
12043,0
12044,1
12045,0
12046,1
12047,0
12048,1
12049,0
12050,1
12051,0
12052,1
12053,0
12054,1
12055,0
12056,1
12057,0
12058,1
12059,0
12060,1
12061,0
12062,1
12063,0
12064,1
12065,0
12066,1
12067,0
12068,1
12069,0
12070,1
12071,0
12072,1
12073,0
12074,1
12075,0
12076,1
12077,0
12078,1
12079,0
12080,1
12081,0
12082,1
12083,0
12084,1
12085,0
12086,1
12087,0
12088,1
12089,0
12090,1
12091,0
12092,1
12093,0
12094,1
12095,0
12096,1
12097,0
12098,1
12099,0
12100,1
12101,0
12102,1
12103,0
12104,1
12105,0
12106,1
12107,0
12108,1
12109,0
12110,1
12111,0
12112,1
12113,0
12114,1
12115,0
12116,1
12117,0
12118,1
12119,0
12120,1
12121,0
12122,1
12123,0
12124,1
12125,0
12126,1
12127,0
12128,1
12129,0
12130,1
12131,0
12132,1
12133,0
12134,1
12135,0
12136,1
12137,0
12138,1
12139,0
12140,1
12141,0
12142,1
12143,0
12144,1
12145,0
12146,1
12147,0
12148,1
12149,0
12150,1
12151,0
12152,1
12153,0
12154,1
12155,0
12156,1
12157,0
12158,1
12159,0
12160,1
12161,0
12162,1
12163,0
12164,1
12165,0
12166,1
12167,0
12168,1
12169,0
12170,1
12171,0
12172,1
12173,0
12174,1
12175,0
12176,1
12177,0
12178,1
12179,0
12180,1
12181,0
12182,1
12183,0
12184,1
12185,0
12186,1
12187,0
12188,1
12189,0
12190,1
12191,0
12192,1
12193,0
12194,1
12195,0
12196,1
12197,0
12198,1
12199,0
12200,1
12201,0
12202,1
12203,0
12204,1
12205,0
12206,1
12207,0
12208,1
12209,0
12210,1
12211,0
12212,1
12213,0
12214,1
12215,0
12216,1
12217,0
12218,1
12219,0
12220,1
12221,0
12222,1
12223,0
12224,1
12225,0
12226,1
12227,0
12228,1
12229,0
12230,1
12231,0
12232,1
12233,0
12234,1
12235,0
12236,1
12237,0
12238,1
12239,0
12240,1
12241,0
12242,1
12243,0
12244,1
12245,0
12246,1
12247,0
12248,1
12249,0
12250,1
12251,0
12252,1
12253,0
12254,1
12255,0
12256,1
12257,0
12258,1
12259,0
12260,1
12261,0
12262,1
12263,0
12264,1
12265,0
12266,1
12267,0
12268,1
12269,0
12270,1
12271,0
12272,1
12273,0
12274,1
12275,0
12276,1
12277,0
12278,1
12279,0
12280,1
12281,0
12282,1
12283,0
12284,1
12285,0
12286,1
12287,0
12288,1
12289,0
12290,1
12291,0
12292,1
12293,0
12294,1
12295,0
12296,1
12297,0
12298,1
12299,0
12300,1
12301,0
12302,1
12303,0
12304,1
12305,0
12306,1
12307,0
12308,1
12309,0
12310,1
12311,0
12312,1
12313,0
12314,1
12315,0
12316,1
12317,0
12318,1
12319,0
12320,1
12321,0
12322,1
12323,0
12324,1
12325,0
12326,1
12327,0
12328,1
12329,0
12330,1
12331,0
12332,1
12333,0
12334,1
12335,0
12336,1
12337,0
12338,1
12339,0
12340,1
12341,0
12342,1
12343,0
12344,1
12345,0
12346,1
12347,0
12348,1
12349,0
12350,1
12351,0
12352,1
12353,0
12354,1
12355,0
12356,1
12357,0
12358,1
12359,0
12360,1
12361,0
12362,1
12363,0
12364,1
12365,0
12366,1
12367,0
12368,1
12369,0
12370,1
12371,0
12372,1
12373,0
12374,1
12375,0
12376,1
12377,0
12378,1
12379,0
12380,1
12381,0
12382,1
12383,0
12384,1
12385,0
12386,1
12387,0
12388,1
12389,0
12390,1
12391,0
12392,0
12393,1
12394,0
12395,1
12396,0
12397,1
12398,0
12399,1
12400,0
12401,1
12402,0
12403,1
12404,0
12405,1
12406,0
12407,1
12408,0
12409,1
12410,0
12411,1
12412,0
12413,1
12414,0
12415,1
12416,0
12417,0
12418,1
12419,0
12420,1
12421,0
12422,1
12423,0
12424,1
12425,0
12426,1
12427,0
12428,1
12429,0
12430,1
12431,0
12432,1
12433,0
12434,1
12435,0
12436,1
12437,0
12438,1
12439,0
12440,1
12441,0
12442,1
12443,0
12444,1
12445,0
12446,1
12447,0
12448,1
12449,0
12450,1
12451,0
12452,1
12453,0
12454,1
12455,0
12456,1
12457,0
12458,1
12459,0
12460,0
12461,1
12462,0
12463,1
12464,0
12465,1
12466,0
12467,1
12468,0
12469,1
12470,0
12471,1
12472,0
12473,1
12474,0
12475,1
12476,0
12477,1
12478,0
12479,1
12480,0
12481,1
12482,0
12483,1
12484,0
12485,1
12486,0
12487,1
12488,0
12489,1
12490,0
12491,1
12492,0
12493,1
12494,0
12495,1
12496,0
12497,1
12498,0
12499,1
12500,0
12501,1
12502,0
12503,1
12504,0
12505,1
12506,0
12507,1
12508,0
12509,1
12510,0
12511,1
12512,0
12513,1
12514,0
12515,1
12516,0
12517,1
12518,0
12519,1
12520,0
12521,1
12522,0
12523,1
12524,0
12525,1
12526,0
12527,1
12528,0
12529,1
12530,0
12531,1
12532,0
12533,1
12534,0
12535,1
12536,0
12537,1
12538,0
12539,1
12540,0
12541,1
12542,0
12543,1
12544,0
12545,1
12546,0
12547,1
12548,0
12549,1
12550,0
12551,1
12552,0
12553,1
12554,0
12555,1
12556,0
12557,1
12558,0
12559,1
12560,0
12561,1
12562,0
12563,1
12564,0
12565,1
12566,0
12567,1
12568,0
12569,1
12570,0
12571,1
12572,0
12573,1
12574,0
12575,1
12576,0
12577,1
12578,0
12579,1
12580,0
12581,1
12582,0
12583,1
12584,0
12585,1
12586,0
12587,1
12588,0
12589,1
12590,0
12591,1
12592,0
12593,1
12594,0
12595,1
12596,0
12597,1
12598,0
12599,1
12600,0
12601,1
12602,0
12603,1
12604,0
12605,1
12606,0
12607,1
12608,0
12609,1
12610,0
12611,1
12612,0
12613,1
12614,0
12615,1
12616,0
12617,1
12618,0
12619,1
12620,0
12621,1
12622,0
12623,1
12624,0
12625,1
12626,0
12627,1
12628,0
12629,1
12630,0
12631,1
12632,0
12633,1
12634,0
12635,1
12636,0
12637,1
12638,0
12639,1
12640,0
12641,1
12642,0
12643,1
12644,0
12645,0
12646,1
12647,0
12648,1
12649,0
12650,1
12651,0
12652,1
12653,0
12654,1
12655,0
12656,1
12657,0
12658,1
12659,0
12660,1
12661,0
12662,1
12663,0
12664,1
12665,0
12666,1
12667,0
12668,1
12669,0
12670,1
12671,0
12672,1
12673,0
12674,1
12675,0
12676,1
12677,0
12678,1
12679,0
12680,1
12681,0
12682,1
12683,0
12684,1
12685,0
12686,1
12687,0
12688,1
12689,0
12690,1
12691,0
12692,1
12693,0
12694,1
12695,0
12696,1
12697,0
12698,1
12699,0
12700,1
12701,0
12702,1
12703,0
12704,1
12705,0
12706,1
12707,0
12708,1
12709,0
12710,1
12711,0
12712,1
12713,0
12714,1
12715,0
12716,1
12717,0
12718,1
12719,0
12720,1
12721,0
12722,1
12723,0
12724,1
12725,0
12726,1
12727,0
12728,1
12729,0
12730,1
12731,0
12732,1
12733,0
12734,1
12735,0
12736,1
12737,0
12738,1
12739,0
12740,1
12741,0
12742,1
12743,0
12744,1
12745,0
12746,1
12747,0
12748,1
12749,0
12750,1
12751,0
12752,1
12753,0
12754,1
12755,0
12756,1
12757,0
12758,1
12759,0
12760,1
12761,0
12762,1
12763,0
12764,1
12765,0
12766,1
12767,0
12768,1
12769,0
12770,1
12771,0
12772,1
12773,0
12774,1
12775,0
12776,1
12777,0
12778,1
12779,0
12780,1
12781,0
12782,1
12783,0
12784,1
12785,0
12786,1
12787,0
12788,1
12789,0
12790,1
12791,0
12792,1
12793,0
12794,1
12795,0
12796,1
12797,0
12798,1
12799,0
12800,1
12801,0
12802,1
12803,0
12804,1
12805,0
12806,1
12807,0
12808,1
12809,0
12810,1
12811,0
12812,1
12813,0
12814,1
12815,0
12816,1
12817,0
12818,1
12819,0
12820,1
12821,0
12822,1
12823,0
12824,1
12825,0
12826,1
12827,0
12828,1
12829,0
12830,1
12831,0
12832,1
12833,0
12834,1
12835,0
12836,1
12837,0
12838,1
12839,0
12840,1
12841,0
12842,1
12843,0
12844,1
12845,0
12846,1
12847,0
12848,1
12849,0
12850,1
12851,0
12852,1
12853,0
12854,1
12855,0
12856,1
12857,0
12858,1
12859,0
12860,1
12861,0
12862,1
12863,0
12864,1
12865,0
12866,1
12867,0
12868,1
12869,0
12870,1
12871,0
12872,1
12873,0
12874,1
12875,0
12876,1
12877,0
12878,1
12879,0
12880,1
12881,0
12882,1
12883,0
12884,1
12885,0
12886,1
12887,0
12888,1
12889,0
12890,1
12891,0
12892,0
12893,0
12894,1
12895,0
12896,1
12897,0
12898,1
12899,0
12900,1
12901,0
12902,1
12903,0
12904,1
12905,0
12906,1
12907,0
12908,1
12909,0
12910,1
12911,0
12912,1
12913,0
12914,1
12915,0
12916,1
12917,0
12918,1
12919,0
12920,1
12921,0
12922,1
12923,0
12924,1
12925,0
12926,1
12927,0
12928,1
12929,0
12930,1
12931,0
12932,1
12933,0
12934,1
12935,0
12936,1
12937,0
12938,1
12939,0
12940,1
12941,0
12942,1
12943,0
12944,1
12945,0
12946,1
12947,0
12948,1
12949,0
12950,1
12951,0
12952,1
12953,0
12954,1
12955,0
12956,1
12957,0
12958,1
12959,0
12960,1
12961,0
12962,1
12963,0
12964,1
12965,0
12966,1
12967,0
12968,1
12969,0
12970,1
12971,0
12972,1
12973,0
12974,1
12975,0
12976,1
12977,0
12978,1
12979,0
12980,1
12981,0
12982,1
12983,0
12984,1
12985,0
12986,1
12987,0
12988,1
12989,0
12990,1
12991,0
12992,1
12993,0
12994,1
12995,0
12996,1
12997,0
12998,1
12999,0
13000,1
13001,0
13002,1
13003,0
13004,1
13005,0
13006,1
13007,0
13008,1
13009,0
13010,1
13011,0
13012,1
13013,0
13014,1
13015,0
13016,1
13017,0
13018,1
13019,0
13020,1
13021,0
13022,1
13023,0
13024,1
13025,0
13026,1
13027,0
13028,1
13029,0
13030,1
13031,0
13032,1
13033,0
13034,0
13035,1
13036,0
13037,1
13038,0
13039,1
13040,0
13041,1
13042,0
13043,1
13044,0
13045,1
13046,0
13047,1
13048,0
13049,1
13050,0
13051,1
13052,0
13053,1
13054,0
13055,1
13056,0
13057,1
13058,0
13059,1
13060,0
13061,1
13062,0
13063,1
13064,0
13065,1
13066,0
13067,1
13068,0
13069,1
13070,0
13071,1
13072,0
13073,1
13074,0
13075,1
13076,0
13077,1
13078,0
13079,1
13080,0
13081,1
13082,0
13083,1
13084,0
13085,1
13086,0
13087,1
13088,0
13089,1
13090,0
13091,1
13092,0
13093,1
13094,0
13095,1
13096,0
13097,1
13098,0
13099,1
13100,0
13101,1
13102,0
13103,1
13104,0
13105,1
13106,0
13107,1
13108,0
13109,1
13110,0
13111,1
13112,0
13113,1
13114,0
13115,1
13116,0
13117,1
13118,0
13119,1
13120,0
13121,1
13122,0
13123,1
13124,0
13125,1
13126,0
13127,1
13128,0
13129,1
13130,0
13131,1
13132,0
13133,1
13134,0
13135,1
13136,0
13137,0
13138,1
13139,0
13140,1
13141,0
13142,1
13143,0
13144,1
13145,0
13146,1
13147,0
13148,1
13149,0
13150,1
13151,0
13152,1
13153,0
13154,1
13155,0
13156,1
13157,0
13158,1
13159,0
13160,1
13161,0
13162,1
13163,0
13164,1
13165,0
13166,1
13167,0
13168,1
13169,0
13170,1
13171,0
13172,1
13173,0
13174,1
13175,0
13176,1
13177,0
13178,1
13179,0
13180,1
13181,0
13182,1
13183,0
13184,1
13185,0
13186,1
13187,0
13188,1
13189,0
13190,1
13191,0
13192,1
13193,0
13194,1
13195,0
13196,1
13197,0
13198,1
13199,0
13200,1
13201,0
13202,1
13203,0
13204,1
13205,0
13206,1
13207,0
13208,1
13209,0
13210,1
13211,0
13212,1
13213,0
13214,1
13215,0
13216,1
13217,0
13218,1
13219,0
13220,1
13221,0
13222,1
13223,0
13224,1
13225,0
13226,1
13227,0
13228,1
13229,0
13230,1
13231,0
13232,1
13233,0
13234,1
13235,0
13236,1
13237,0
13238,1
13239,0
13240,1
13241,0
13242,1
13243,0
13244,1
13245,0
13246,1
13247,0
13248,1
13249,0
13250,1
13251,0
13252,1
13253,0
13254,1
13255,0
13256,1
13257,0
13258,1
13259,0
13260,1
13261,0
13262,1
13263,0
13264,1
13265,0
13266,1
13267,0
13268,1
13269,0
13270,1
13271,0
13272,1
13273,0
13274,1
13275,0
13276,1
13277,0
13278,1
13279,0
13280,1
13281,0
13282,1
13283,0
13284,1
13285,0
13286,1
13287,0
13288,1
13289,0
13290,1
13291,0
13292,1
13293,0
13294,1
13295,0
13296,1
13297,0
13298,1
13299,0
13300,1
13301,0
13302,1
13303,0
13304,1
13305,0
13306,1
13307,0
13308,1
13309,0
13310,1
13311,0
13312,1
13313,0
13314,1
13315,0
13316,1
13317,0
13318,1
13319,0
13320,1
13321,0
13322,1
13323,0
13324,1
13325,0
13326,1
13327,0
13328,1
13329,0
13330,1
13331,0
13332,1
13333,0
13334,1
13335,0
13336,1
13337,0
13338,1
13339,0
13340,1
13341,0
13342,1
13343,0
13344,1
13345,0
13346,1
13347,0
13348,1
13349,0
13350,1
13351,0
13352,1
13353,0
13354,1
13355,0
13356,1
13357,0
13358,1
13359,0
13360,1
13361,0
13362,1
13363,0
13364,1
13365,0
13366,1
13367,0
13368,1
13369,0
13370,1
13371,0
13372,1
13373,0
13374,1
13375,0
13376,1
13377,0
13378,1
13379,0
13380,1
13381,0
13382,1
13383,0
13384,1
13385,0
13386,1
13387,0
13388,1
13389,0
13390,1
13391,0
13392,1
13393,0
13394,1
13395,0
13396,1
13397,0
13398,1
13399,0
13400,1
13401,0
13402,1
13403,0
13404,1
13405,0
13406,1
13407,0
13408,1
13409,0
13410,1
13411,0
13412,1
13413,0
13414,1
13415,0
13416,1
13417,0
13418,1
13419,0
13420,1
13421,0
13422,1
13423,0
13424,1
13425,0
13426,1
13427,0
13428,1
13429,0
13430,1
13431,0
13432,1
13433,0
13434,1
13435,0
13436,1
13437,0
13438,1
13439,0
13440,1
13441,0
13442,1
13443,0
13444,1
13445,0
13446,1
13447,0
13448,1
13449,0
13450,1
13451,0
13452,1
13453,0
13454,1
13455,0
13456,1
13457,0
13458,1
13459,0
13460,1
13461,0
13462,1
13463,0
13464,1
13465,0
13466,1
13467,0
13468,1
13469,0
13470,1
13471,0
13472,1
13473,0
13474,1
13475,0
13476,1
13477,0
13478,1
13479,0
13480,1
13481,0
13482,1
13483,0
13484,1
13485,0
13486,1
13487,0
13488,1
13489,0
13490,1
13491,0
13492,1
13493,0
13494,1
13495,0
13496,1
13497,0
13498,1
13499,0
13500,1
13501,0
13502,1
13503,0
13504,1
13505,0
13506,1
13507,0
13508,1
13509,0
13510,1
13511,0
13512,1
13513,0
13514,1
13515,0
13516,1
13517,0
13518,1
13519,0
13520,1
13521,0
13522,1
13523,0
13524,1
13525,0
13526,1
13527,0
13528,1
13529,0
13530,1
13531,0
13532,1
13533,0
13534,1
13535,0
13536,1
13537,0
13538,1
13539,0
13540,1
13541,0
13542,1
13543,1
13544,0
13545,1
13546,0
13547,0
13548,1
13549,0
13550,1
13551,0
13552,1
13553,0
13554,1
13555,0
13556,1
13557,0
13558,1
13559,0
13560,1
13561,0
13562,1
13563,0
13564,1
13565,0
13566,1
13567,0
13568,1
13569,0
13570,1
13571,0
13572,1
13573,0
13574,1
13575,0
13576,1
13577,0
13578,1
13579,0
13580,1
13581,0
13582,1
13583,0
13584,1
13585,0
13586,1
13587,0
13588,1
13589,0
13590,1
13591,0
13592,1
13593,0
13594,1
13595,0
13596,1
13597,0
13598,1
13599,0
13600,1
13601,0
13602,1
13603,0
13604,1
13605,0
13606,1
13607,0
13608,1
13609,0
13610,1
13611,0
13612,1
13613,0
13614,1
13615,0
13616,1
13617,0
13618,1
13619,0
13620,1
13621,0
13622,1
13623,0
13624,1
13625,0
13626,1
13627,0
13628,1
13629,0
13630,1
13631,0
13632,1
13633,0
13634,1
13635,0
13636,1
13637,0
13638,1
13639,0
13640,1
13641,0
13642,1
13643,0
13644,1
13645,0
13646,1
13647,0
13648,1
13649,0
13650,1
13651,0
13652,1
13653,0
13654,1
13655,0
13656,1
13657,1
13658,0
13659,1
13660,0
13661,1
13662,0
13663,1
13664,0
13665,1
13666,0
13667,1
13668,0
13669,1
13670,0
13671,1
13672,0
13673,1
13674,0
13675,1
13676,0
13677,1
13678,0
13679,0
13680,1
13681,0
13682,1
13683,0
13684,1
13685,0
13686,1
13687,0
13688,1
13689,0
13690,1
13691,0
13692,1
13693,0
13694,1
13695,0
13696,1
13697,0
13698,1
13699,0
13700,1
13701,0
13702,1
13703,0
13704,1
13705,0
13706,1
13707,0
13708,1
13709,0
13710,1
13711,0
13712,1
13713,0
13714,1
13715,0
13716,1
13717,0
13718,1
13719,0
13720,1
13721,0
13722,1
13723,0
13724,1
13725,0
13726,1
13727,0
13728,1
13729,0
13730,1
13731,0
13732,1
13733,0
13734,1
13735,0
13736,1
13737,0
13738,1
13739,0
13740,1
13741,0
13742,1
13743,0
13744,1
13745,0
13746,1
13747,0
13748,1
13749,0
13750,1
13751,0
13752,1
13753,0
13754,1
13755,0
13756,1
13757,0
13758,1
13759,0
13760,1
13761,1
13762,0
13763,1
13764,0
13765,1
13766,0
13767,0
13768,1
13769,1
13770,0
13771,1
13772,0
13773,0
13774,1
13775,1
13776,0
13777,1
13778,0
13779,1
13780,0
13781,0
13782,1
13783,0
13784,1
13785,1
13786,0
13787,1
13788,0
13789,0
13790,1
13791,0
13792,1
13793,1
13794,0
13795,1
13796,0
13797,0
13798,1
13799,1
13800,0
13801,1
13802,0
13803,1
13804,0
13805,1
13806,0
13807,1
13808,0
13809,0
13810,1
13811,1
13812,0
13813,0
13814,1
13815,0
13816,1
13817,0
13818,1
13819,1
13820,0
13821,1
13822,0
13823,0
13824,1
13825,1
13826,0
13827,0
13828,1
13829,1
13830,0
13831,1
13832,0
13833,1
13834,0
13835,1
13836,0
13837,1
13838,0
13839,0
13840,1
13841,0
13842,1
13843,0
13844,1
13845,0
13846,1
13847,0
13848,1
13849,0
13850,1
13851,1
13852,0
13853,0
13854,1
13855,1
13856,0
13857,1
13858,0
13859,1
13860,0
13861,1
13862,0
13863,0
13864,1
13865,1
13866,0
13867,1
13868,0
13869,0
13870,1
13871,1
13872,0
13873,0
13874,1
13875,1
13876,0
13877,1
13878,0
13879,1
13880,0
13881,1
13882,0
13883,1
13884,0
13885,1
13886,0
13887,1
13888,0
13889,1
13890,0
13891,1
13892,0
13893,1
13894,0
13895,0
13896,1
13897,0
13898,1
13899,1
13900,0
13901,1
13902,0
13903,0
13904,1
13905,0
13906,1
13907,1
13908,0
13909,0
13910,1
13911,0
13912,1
13913,0
13914,1
13915,1
13916,0
13917,0
13918,1
13919,0
13920,1
13921,1
13922,0
13923,0
13924,1
13925,0
13926,1
13927,0
13928,1
13929,0
13930,1
13931,0
13932,1
13933,1
13934,0
13935,1
13936,0
13937,0
13938,1
13939,0
13940,1
13941,0
13942,1
13943,0
13944,1
13945,0
13946,1
13947,1
13948,0
13949,1
13950,0
13951,1
13952,0
13953,1
13954,0
13955,1
13956,0
13957,1
13958,0
13959,1
13960,0
13961,1
13962,0
13963,1
13964,0
13965,1
13966,0
13967,1
13968,0
13969,1
13970,0
13971,1
13972,0
13973,1
13974,0
13975,0
13976,1
13977,1
13978,0
13979,1
13980,0
13981,1
13982,0
13983,1
13984,0
13985,1
13986,0
13987,1
13988,0
13989,1
13990,0
13991,1
13992,0
13993,1
13994,0
13995,1
13996,0
13997,1
13998,0
13999,1
14000,0
14001,1
14002,0
14003,0
14004,1
14005,1
14006,0
14007,0
14008,1
14009,1
14010,0
14011,1
14012,0
14013,0
14014,1
14015,1
14016,0
14017,1
14018,0
14019,1
14020,0
14021,0
14022,1
14023,0
14024,1
14025,1
14026,0
14027,0
14028,1
14029,0
14030,1
14031,0
14032,1
14033,0
14034,1
14035,0
14036,1
14037,0
14038,1
14039,0
14040,1
14041,0
14042,1
14043,0
14044,1
14045,0
14046,1
14047,0
14048,1
14049,0
14050,1
14051,0
14052,1
14053,0
14054,1
14055,0
14056,1
14057,0
14058,1
14059,0
14060,1
14061,0
14062,1
14063,0
14064,1
14065,0
14066,1
14067,0
14068,1
14069,0
14070,1
14071,0
14072,1
14073,0
14074,1
14075,0
14076,1
14077,0
14078,1
14079,0
14080,1
14081,0
14082,1
14083,0
14084,1
14085,0
14086,1
14087,0
14088,1
14089,0
14090,1
14091,0
14092,1
14093,0
14094,1
14095,0
14096,1
14097,0
14098,1
14099,0
14100,1
14101,0
14102,1
14103,0
14104,1
14105,0
14106,1
14107,0
14108,1
14109,0
14110,1
14111,0
14112,1
14113,0
14114,1
14115,0
14116,1
14117,0
14118,1
14119,0
14120,1
14121,0
14122,1
14123,0
14124,1
14125,0
14126,1
14127,0
14128,1
14129,0
14130,1
14131,0
14132,1
14133,0
14134,1
14135,0
14136,1
14137,0
14138,1
14139,0
14140,1
14141,0
14142,1
14143,0
14144,1
14145,0
14146,1
14147,0
14148,1
14149,0
14150,1
14151,0
14152,1
14153,0
14154,1
14155,0
14156,1
14157,0
14158,1
14159,0
14160,1
14161,0
14162,1
14163,0
14164,1
14165,0
14166,1
14167,0
14168,1
14169,0
14170,1
14171,0
14172,1
14173,0
14174,1
14175,1
14176,0
14177,1
14178,0
14179,1
14180,0
14181,1
14182,0
14183,1
14184,0
14185,1
14186,0
14187,1
14188,0
14189,1
14190,0
14191,1
14192,0
14193,1
14194,0
14195,1
14196,0
14197,1
14198,0
14199,1
14200,0
14201,1
14202,0
14203,1
14204,0
14205,1
14206,0
14207,1
14208,0
14209,1
14210,0
14211,1
14212,0
14213,1
14214,0
14215,1
14216,0
14217,1
14218,0
14219,1
14220,0
14221,1
14222,0
14223,1
14224,0
14225,1
14226,0
14227,1
14228,0
14229,1
14230,0
14231,0
14232,1
14233,0
14234,1
14235,0
14236,1
14237,0
14238,1
14239,0
14240,1
14241,0
14242,1
14243,0
14244,1
14245,0
14246,1
14247,0
14248,1
14249,0
14250,1
14251,0
14252,1
14253,0
14254,1
14255,0
14256,1
14257,0
14258,1
14259,0
14260,1
14261,0
14262,1
14263,0
14264,1
14265,0
14266,1
14267,0
14268,1
14269,0
14270,1
14271,0
14272,1
14273,0
14274,1
14275,0
14276,1
14277,0
14278,1
14279,0
14280,1
14281,0
14282,1
14283,0
14284,1
14285,0
14286,1
14287,0
14288,1
14289,0
14290,1
14291,0
14292,1
14293,0
14294,1
14295,0
14296,1
14297,0
14298,1
14299,0
14300,1
14301,0
14302,1
14303,0
14304,1
14305,0
14306,1
14307,0
14308,1
14309,0
14310,1
14311,0
14312,1
14313,0
14314,1
14315,0
14316,1
14317,0
14318,1
14319,0
14320,1
14321,0
14322,1
14323,0
14324,1
14325,0
14326,1
14327,0
14328,1
14329,0
14330,1
14331,0
14332,1
14333,0
14334,1
14335,0
14336,1
14337,0
14338,1
14339,0
14340,1
14341,0
14342,1
14343,0
14344,1
14345,0
14346,1
14347,0
14348,1
14349,1
14350,0
14351,1
14352,0
14353,1
14354,0
14355,1
14356,0
14357,1
14358,0
14359,1
14360,0
14361,1
14362,0
14363,1
14364,0
14365,1
14366,0
14367,1
14368,0
14369,1
14370,0
14371,1
14372,0
14373,1
14374,0
14375,1
14376,0
14377,1
14378,0
14379,1
14380,0
14381,1
14382,0
14383,1
14384,0
14385,1
14386,0
14387,1
14388,1
14389,0
14390,1
14391,0
14392,1
14393,0
14394,1
14395,0
14396,1
14397,0
14398,1
14399,0
14400,1
14401,0
14402,1
14403,0
14404,1
14405,0
14406,1
14407,0
14408,1
14409,0
14410,1
14411,0
14412,1
14413,0
14414,1
14415,0
14416,1
14417,0
14418,1
14419,0
14420,1
14421,0
14422,1
14423,0
14424,1
14425,0
14426,1
14427,0
14428,1
14429,0
14430,1
14431,0
14432,1
14433,0
14434,1
14435,0
14436,1
14437,0
14438,1
14439,0
14440,1
14441,0
14442,1
14443,0
14444,1
14445,0
14446,1
14447,0
14448,1
14449,0
14450,1
14451,0
14452,1
14453,0
14454,1
14455,0
14456,1
14457,0
14458,1
14459,0
14460,1
14461,0
14462,1
14463,0
14464,1
14465,0
14466,1
14467,0
14468,1
14469,0
14470,1
14471,0
14472,1
14473,0
14474,1
14475,0
14476,1
14477,0
14478,1
14479,0
14480,1
14481,0
14482,1
14483,0
14484,1
14485,0
14486,1
14487,0
14488,1
14489,0
14490,1
14491,0
14492,0
14493,1
14494,1
14495,0
14496,0
14497,1
14498,1
14499,0
14500,1
14501,0
14502,1
14503,0
14504,0
14505,1
14506,1
14507,0
14508,1
14509,0
14510,0
14511,1
14512,0
14513,1
14514,0
14515,1
14516,1
14517,0
14518,1
14519,0
14520,0
14521,1
14522,1
14523,0
14524,0
14525,1
14526,0
14527,1
14528,0
14529,1
14530,1
14531,0
14532,1
14533,0
14534,1
14535,0
14536,1
14537,0
14538,0
14539,1
14540,1
14541,0
14542,0
14543,1
14544,0
14545,1
14546,1
14547,0
14548,1
14549,0
14550,1
14551,0
14552,1
14553,0
14554,1
14555,0
14556,1
14557,0
14558,1
14559,0
14560,1
14561,0
14562,0
14563,1
14564,1
14565,0
14566,0
14567,1
14568,0
14569,1
14570,1
14571,0
14572,0
14573,1
14574,0
14575,1
14576,1
14577,0
14578,1
14579,0
14580,1
14581,0
14582,1
14583,0
14584,1
14585,0
14586,1
14587,0
14588,1
14589,0
14590,1
14591,0
14592,0
14593,1
14594,1
14595,0
14596,1
14597,0
14598,1
14599,0
14600,1
14601,0
14602,0
14603,1
14604,1
14605,0
14606,0
14607,1
14608,1
14609,0
14610,0
14611,1
14612,1
14613,0
14614,0
14615,1
14616,0
14617,1
14618,0
14619,1
14620,0
14621,1
14622,0
14623,1
14624,0
14625,1
14626,0
14627,1
14628,0
14629,1
14630,0
14631,1
14632,0
14633,1
14634,1
14635,0
14636,1
14637,0
14638,1
14639,0
14640,1
14641,0
14642,1
14643,0
14644,1
14645,0
14646,1
14647,0
14648,1
14649,0
14650,1
14651,0
14652,1
14653,0
14654,1
14655,0
14656,1
14657,0
14658,1
14659,0
14660,1
14661,0
14662,1
14663,0
14664,1
14665,0
14666,1
14667,0
14668,1
14669,0
14670,1
14671,0
14672,1
14673,0
14674,1
14675,0
14676,1
14677,0
14678,0
14679,1
14680,0
14681,1
14682,0
14683,1
14684,0
14685,1
14686,0
14687,1
14688,0
14689,1
14690,0
14691,1
14692,0
14693,1
14694,0
14695,1
14696,0
14697,1
14698,0
14699,1
14700,0
14701,1
14702,0
14703,0
14704,1
14705,0
14706,1
14707,0
14708,1
14709,0
14710,1
14711,0
14712,1
14713,0
14714,1
14715,0
14716,1
14717,1
14718,0
14719,1
14720,0
14721,1
14722,0
14723,1
14724,0
14725,1
14726,0
14727,1
14728,0
14729,1
14730,0
14731,1
14732,0
14733,1
14734,0
14735,1
14736,0
14737,1
14738,0
14739,1
14740,0
14741,1
14742,1
14743,0
14744,1
14745,0
14746,1
